3.763685, 9.011775, -1.4748282
4.0892963, 8.66701, -1.283292
5.2002063, 5.631162, -6.0238113
5.2863975, 5.4300494, -5.161899
6.2823853, 4.9320555, -2.2505496
7.2783732, 6.5984197, -1.6280571
5.717354, 7.680599, -2.6048915
4.261679, 8.456321, -0.5554548
5.947197, 12.564771, 1.9249382
18.981232, 16.385916, 1.2449849
-6.981492, 13.426683, -16.749836
10.7356, 3.7541082, -1.7142484
9.222465, 2.183512, -3.3901896
6.14831, 1.8962077, -4.8267107
4.8267107, 5.4300494, -2.0111294
8.695741, 11.951855, -0.9576807
6.339846, 9.32781, -0.842759
3.6104562, 8.082825, -0.4405331
2.384625, 7.469909, 1.1779473
3.5051112, 7.8912888, -1.4556746
4.6926355, 8.676587, -5.8705826
3.916914, 5.1235914, 6.0142345
-1.7812861, 5.1140146, 6.7803793
-3.7732618, 2.3654714, 6.0621185
-4.2042184, 3.217807, 13.464991
-3.3039982, 5.142745, 8.887277
-3.620033, 6.6079965, 7.575254
-4.76925, 2.7964275, 9.3661175
-4.0797195, 2.1164744, 10.0269165
-3.7828386, -1.3503298, 16.577452
-2.528277, -1.2641385, 14.805743
1.6376339, 3.3423057, 4.4244847
7.374141, 6.9719152, 3.2752678
4.654328, 1.6950948, 9.126697
-3.3614593, 4.2042184, 12.909535
-4.3287168, 1.6472107, 9.548077
-1.292869, 3.620033, 6.5984197
-1.8579005, 6.9527617, 8.6574335
-1.1492168, 2.1452048, 9.299079
-1.8004397, 1.7238252, 9.107543
-2.633622, 2.8060043, 8.389283
-2.7868507, 2.9975405, 9.864111
-3.1124623, 2.3080103, 9.241618
-1.3790601, 2.834735, 9.002198
-1.3311762, 3.4763808, 8.619126
-1.292869, 3.0550013, 9.184157
-1.1971009, 2.9017725, 9.299079
-1.1013328, 3.0071173, 8.810662
-0.59376204, 3.2273839, 8.820239
-0.79487497, 3.6487634, 9.232041
-1.091756, 3.016694, 8.935161
-1.2545617, 2.9113493, 8.887277
-1.4460979, 3.0454245, 9.088389
-1.436521, 3.016694, 9.011775
-1.4269443, 2.8538885, 8.944737
-1.4460979, 2.8443117, 9.193734
-1.5227122, 2.8538885, 9.107543
-1.5227122, 2.825158, 9.165004
-1.3790601, 2.9879637, 9.126697
-1.3599066, 2.930503, 9.050082
-1.2449849, 2.9496565, 9.059659
-1.2545617, 3.0550013, 9.069236
-1.2066777, 2.9879637, 9.021352
-1.3503298, 2.9879637, 9.11712
-1.292869, 2.8443117, 9.002198
-1.2641385, 2.8921957, 9.078813
-1.4269443, 2.920926, 9.097966
-1.3599066, 2.882619, 9.059659
-1.3215994, 2.8634653, 9.155427
-1.4173675, 2.8443117, 9.136273
-1.283292, 2.9400797, 9.050082
-1.340753, 2.9400797, 9.11712
-1.3024458, 2.8634653, 9.069236
-1.340753, 2.9017725, 9.050082
-1.3982137, 2.8634653, 9.126697
-1.3503298, 2.825158, 9.107543
-1.3215994, 2.882619, 9.097966
-1.3790601, 2.9017725, 9.11712
-1.3599066, 2.8443117, 9.097966
-1.388637, 2.9017725, 9.069236
-1.3694834, 2.834735, 9.078813
-1.3503298, 2.8538885, 9.069236
-1.388637, 2.9017725, 9.040505
-1.388637, 2.815581, 9.155427
-1.3311762, 2.815581, 9.14585
-1.3790601, 2.9017725, 9.097966
-1.3694834, 2.8634653, 9.088389
-1.388637, 2.8634653, 9.107543
-1.3982137, 2.825158, 9.069236
-1.3503298, 2.8538885, 9.059659
-1.3694834, 2.9017725, 9.088389
-1.3599066, 2.8921957, 9.088389
-1.3120226, 2.834735, 9.088389
-1.3599066, 2.9400797, 9.069236
-1.3982137, 2.834735, 9.050082
-1.3120226, 2.815581, 9.088389
-1.3120226, 2.9400797, 9.078813
-1.3790601, 2.8443117, 9.050082
-1.3982137, 2.834735, 9.107543
-1.340753, 2.9017725, 9.078813
-1.3215994, 2.9496565, 9.107543
-1.292869, 2.9017725, 9.107543
-1.3503298, 2.873042, 9.11712
-1.3982137, 2.825158, 9.097966
-1.4460979, 2.815581, 9.136273
-1.3599066, 2.8443117, 9.107543
-1.3503298, 2.8634653, 9.107543
-1.3694834, 2.8538885, 9.069236
-1.3790601, 2.8538885, 9.078813
-1.3694834, 2.8060043, 9.107543
-1.3503298, 2.8538885, 9.155427
-1.3790601, 2.8443117, 9.088389
-1.3790601, 2.8538885, 9.14585
-1.3982137, 2.777274, 9.088389
-1.3790601, 2.8538885, 9.126697
-1.388637, 2.825158, 9.088389
-1.3599066, 2.7964275, 9.050082
-1.4269443, 2.8443117, 9.030929
-1.4269443, 2.8443117, 9.136273
-1.4077905, 2.7964275, 9.002198
-1.4077905, 2.834735, 9.107543
-1.4269443, 2.8634653, 9.069236
-1.3503298, 2.825158, 9.059659
-1.3694834, 2.815581, 9.088389
-1.4173675, 2.825158, 9.126697
-1.3982137, 2.8443117, 9.097966
-1.4269443, 2.825158, 9.021352
-1.3982137, 2.8443117, 9.088389
-1.4460979, 2.7964275, 9.126697
-1.4556746, 2.767697, 9.088389
-1.5035586, 2.825158, 9.050082
-1.436521, 2.7868507, 9.11712
