-0.49799395, 9.892841, 0.545878
-0.45010993, 9.883265, 0.48841715
-0.4405331, 9.892841, 0.48841715
-0.47884035, 9.883265, 0.58418524
-0.60333884, 9.854534, 0.5650316
-0.641646, 9.835381, 0.5746084
-0.545878, 9.864111, 0.60333884
-0.48841715, 9.854534, 0.51714754
-0.50757074, 9.902418, 0.49799395
-0.45968673, 9.921572, -0.06703765
-0.51714754, 9.883265, 0.22026655
-0.5267244, 9.825804, 0.7374141
-0.5267244, 9.844957, 0.7278373
-0.4405331, 9.854534, 0.02873042
-0.22026655, 9.940725, -0.2777274
-0.095768064, 9.969456, 0.2777274
-0.095768064, 9.662998, 0.18195933
-0.38307226, 9.911995, -0.5554548
0.18195933, 9.356541, -0.60333884
-0.21068975, 9.768343, 0.4405331
-0.94810385, 9.720459, 1.1875241
-0.79487497, 8.916007, 1.7908629
-2.2697031, 9.136273, 1.6280571
-1.6567876, 8.178593, 2.4516625
-2.5091233, 8.619126, 3.2369606
-2.1643584, 8.197746, 2.873042
-1.8291701, 7.8146744, 3.371036
-4.2425256, 9.107543, 3.7924154
-2.528277, 7.517793, 4.0222588
-3.6870706, 8.054094, 4.1371803
-3.41892, 8.178593, 4.003105
-3.620033, 7.9008656, 4.185065
-3.41892, 8.0924015, 4.0318356
-3.064578, 8.504205, 4.185065
-4.3766007, 8.034941, 4.9224787
-4.1659107, 7.393295, 4.9703627
-4.2042184, 7.431602, 4.76925
-5.0661306, 6.167464, 4.7309427
-4.663905, 6.5696893, 5.2002063
-5.439626, 7.3549876, 6.0621185
-6.655881, 6.991069, 7.1347213
-7.144298, 5.9184666, 7.4603324
-5.8322754, 5.5258174, 7.1826053
-5.3725886, 4.5872903, 7.2209125
-4.548983, 3.2944214, 6.991069
-4.76925, 4.185065, 6.847417
-5.257667, 4.4723687, 7.1155677
-5.506664, 4.003105, 7.019799
-5.9663506, 3.7445314, 7.2687964
-6.0238113, 3.5051112, 7.1730285
-5.7269306, 3.217807, 7.1347213
-5.544971, 3.1316159, 7.326257
-5.659893, 2.9400797, 7.4028716
-5.66947, 2.7868507, 7.422025
-5.4779334, 2.930503, 7.441179
-5.48751, 2.8538885, 7.4986396
-5.48751, 2.4708161, 7.52737
-5.1140146, 2.432509, 7.2209125
-5.861006, 1.8291701, 7.843405
-5.851429, 1.6184803, 7.8625584
-5.755661, 1.7429788, 7.9008656
-5.5162406, 2.336741, 7.374141
-5.4779334, 2.834735, 7.3549876
-5.3438582, 3.5913026, 7.029376
-5.2289367, 3.4476504, 7.2783732
-5.363012, 2.815581, 7.2592196
-5.5641246, 2.4899697, 7.517793
-5.717354, 2.0973208, 7.795521
-5.6886234, 2.231396, 7.728483
-5.755661, 2.5570073, 7.575254
-5.5641246, 2.815581, 7.335834
-5.449203, 2.9975405, 7.1826053
-5.535394, 3.2369606, 7.2687964
-5.45878, 2.9783869, 7.297527
-5.5258174, 2.6431987, 7.393295
-5.6790466, 2.5570073, 7.52737
-5.602432, 2.6910827, 7.479486
-5.5641246, 2.7389667, 7.326257
-5.6215854, 2.9017725, 7.393295
-5.544971, 2.815581, 7.383718
-5.497087, 2.7485435, 7.4507556
-5.267244, 2.920926, 7.240066
-5.6886234, 2.9400797, 7.4507556
-5.717354, 2.6431987, 7.4986396
-5.66947, 2.528277, 7.4986396
-5.410896, 2.6431987, 7.469909
-5.391742, 2.8634653, 7.431602
-5.48751, 2.882619, 7.345411
-5.410896, 2.834735, 7.3549876
-5.554548, 2.920926, 7.3645644
-5.6790466, 2.8538885, 7.335834
-5.631162, 2.7485435, 7.335834
-5.497087, 2.7868507, 7.3549876
-5.497087, 2.834735, 7.422025
-5.410896, 2.8634653, 7.393295
-5.4683566, 2.825158, 7.441179
-5.544971, 2.767697, 7.441179
-5.602432, 2.7581203, 7.4507556
-5.6120086, 2.7581203, 7.383718
-5.602432, 2.815581, 7.374141
-5.5737014, 2.8443117, 7.3645644
-5.5258174, 2.815581, 7.3166804
-5.4683566, 2.834735, 7.479486
-5.449203, 2.8538885, 7.441179
-5.45878, 2.8060043, 7.4124484
-5.4204726, 2.7581203, 7.4603324
-5.4779334, 2.767697, 7.4986396
-5.5641246, 2.882619, 7.4603324
-5.5737014, 2.7964275, 7.4507556
-5.5162406, 2.7485435, 7.4124484
-5.5162406, 2.7868507, 7.3549876
-5.506664, 2.9592333, 7.4124484
-5.497087, 2.882619, 7.3645644
-5.4683566, 3.0071173, 7.374141
-5.497087, 2.7868507, 7.489063
-5.535394, 2.7868507, 7.489063
-5.5258174, 2.6623523, 7.4603324
-5.5162406, 2.7964275, 7.3645644
-5.5258174, 2.9592333, 7.3549876
-5.583278, 2.8538885, 7.3549876
-5.4683566, 2.8443117, 7.393295
-5.4683566, 2.882619, 7.383718
-5.48751, 2.8634653, 7.383718
-5.5162406, 2.777274, 7.431602
-5.5162406, 2.834735, 7.431602
-5.48751, 2.8538885, 7.4124484
-5.497087, 2.7964275, 7.431602
-5.506664, 2.815581, 7.393295
-5.535394, 2.834735, 7.335834
-5.5162406, 2.7868507, 7.441179
-5.48751, 2.834735, 7.383718
-5.439626, 2.834735, 7.3549876
-5.48751, 2.8538885, 7.422025
-5.506664, 2.8443117, 7.4603324
-5.497087, 2.825158, 7.469909
-5.5258174, 2.7485435, 7.3645644
-5.48751, 2.7581203, 7.393295
-5.5258174, 2.834735, 7.431602
-5.544971, 2.7964275, 7.393295
-5.4683566, 2.825158, 7.422025
-5.48751, 2.815581, 7.479486
-5.48751, 2.7964275, 7.383718
